tahun;direktorat_id;nama_direktorat;kode_kegiatan;nama_kegiatan;kode_rincian_output;nama_rincian_output;jenis_output;komoditas_id;nama_komoditas;satuan_id;nama_satuan;kode_provinsi;nama_provinsi;kode_kabupaten;nama_kabupaten;jumlah_output;_raw_kegiatan_word;_raw_komoditas_nama;_raw_satuan_nama;;id_direktorat;nama_direktorat;;kode_rincian_output;kode_kegiatan;nama_kegiatan;nama_rincian_output;jenis_output;id_direktorat;;id_komoditas;nama;kd_kom;;id_satuan;nama_satuan;;key_kegiatan_komoditas;kode_rincian_output
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;16;Sumatera Selatan;1672;Kota Pagar Alam;5;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;16;Sumatera Selatan;1673;Kota Lubuk linggau;0;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;17;Bengkulu;1701;Bengkulu Selatan;10;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;17;Bengkulu;1702;Rejang Lebong;10;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;17;Bengkulu;1703;Bengkulu Utara;5;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;17;Bengkulu;1704;Kaur;5;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;17;Bengkulu;1705;Seluma;5;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;17;Bengkulu;1706;Muko muko;5;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;17;Bengkulu;1707;Lebong;5;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;17;Bengkulu;1708;Kepahiang;10;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;17;Bengkulu;1709;Bengkulu Tengah;5;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;17;Bengkulu;1771;Kota Bengkulu;0;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;18;Lampung;1804;Lampung Barat;10;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;18;Lampung;1806;Tanggamus;5;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;18;Lampung;1801;Lampung Selatan;10;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;18;Lampung;1807;Lampung Timur;10;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;18;Lampung;1802;Lampung Tengah;5;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;18;Lampung;1803;Lampung Utara;10;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;18;Lampung;1808;Way Kanan;10;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;18;Lampung;1805;Tulang Bawang;5;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;18;Lampung;1809;Pesawaran;10;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;18;Lampung;1810;Pringsewu;5;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;18;Lampung;1811;Mesuji;0;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;18;Lampung;1812;Tulang Bawang Barat;5;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;18;Lampung;1813;Pesisir Barat;5;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;18;Lampung;1871;Kota Bandar Lampung;5;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;18;Lampung;1872;Kota Metro;0;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;19;Kepulauan Bangka Belitung;1901;Bangka;5;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;19;Kepulauan Bangka Belitung;1902;Belitung;5;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;19;Kepulauan Bangka Belitung;1905;Bangka Barat;5;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;19;Kepulauan Bangka Belitung;1904;Bangka Tengah;10;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;19;Kepulauan Bangka Belitung;1903;Bangka Selatan;5;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;19;Kepulauan Bangka Belitung;1906;Belitung Timur;0;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;19;Kepulauan Bangka Belitung;1971;Kota Pangkal pinang;0;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;21;Kepulauan Riau;2102;Karimun;5;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;21;Kepulauan Riau;2101;Bintan;10;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;21;Kepulauan Riau;2103;Natuna;0;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;21;Kepulauan Riau;2104;Lingga;0;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;21;Kepulauan Riau;2105;Kepulauan Anambas;0;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;21;Kepulauan Riau;2171;Kota Batam;5;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;21;Kepulauan Riau;2172;Kota Tanjung Pinang;6;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;31;DKI Jakarta;3101;ADM. KEP. SERIBU;0;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;31;DKI Jakarta;3174;KOTA ADM. JAKARTA SELATAN;0;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;31;DKI Jakarta;3175;KOTA ADM. JAKARTA TIMUR;0;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;31;DKI Jakarta;3171;KOTA ADM. JAKARTA PUSAT;0;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;31;DKI Jakarta;3173;KOTA ADM. JAKARTA BARAT;0;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;31;DKI Jakarta;3172;KOTA ADM. JAKARTA UTARA;0;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;32;Jawa Barat;3201;Bogor;10;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;32;Jawa Barat;3202;Sukabumi;30;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;32;Jawa Barat;3203;Cianjur;30;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;32;Jawa Barat;3204;Bandung;50;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;32;Jawa Barat;3205;Garut;35;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;32;Jawa Barat;3206;Tasikmalaya;10;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;32;Jawa Barat;3207;Ciamis;10;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;32;Jawa Barat;3208;Kuningan;10;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;32;Jawa Barat;3209;Cirebon;5;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;32;Jawa Barat;3210;Majalengka;10;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;32;Jawa Barat;3211;Sumedang;30;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;32;Jawa Barat;3212;Indramayu;5;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;32;Jawa Barat;3213;Subang;10;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;32;Jawa Barat;3214;Purwakarta;0;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;32;Jawa Barat;3215;Karawang;5;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;32;Jawa Barat;3216;Bekasi;5;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;32;Jawa Barat;3217;Bandung Barat;10;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;32;Jawa Barat;3218;Pangandaran;10;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;32;Jawa Barat;3271;Kota Bogor;0;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;32;Jawa Barat;3272;Kota Sukabumi;0;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;32;Jawa Barat;3273;Kota Bandung;0;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;32;Jawa Barat;3274;Kota Cirebon;0;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;32;Jawa Barat;3275;Kota Bekasi;0;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;32;Jawa Barat;3276;Kota Depok;0;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;32;Jawa Barat;3277;Kota Cimahi;0;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;32;Jawa Barat;3278;Kota Tasikmalaya;0;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;32;Jawa Barat;3279;Kota Banjar;0;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;33;Jawa Tengah;3301;Cilacap;10;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;33;Jawa Tengah;3302;Banyumas;10;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;33;Jawa Tengah;3303;Purbalingga;0;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;33;Jawa Tengah;3304;Banjarnegara;10;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;33;Jawa Tengah;3305;Kebumen;30;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;33;Jawa Tengah;3306;Purworejo;10;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;33;Jawa Tengah;3307;Wonosobo;40;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;33;Jawa Tengah;3308;Magelang;60;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;33;Jawa Tengah;3309;Boyolali;10;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;33;Jawa Tengah;3310;Klaten;10;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;33;Jawa Tengah;3311;Sukoharjo;5;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;33;Jawa Tengah;3312;Wonogiri;10;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;33;Jawa Tengah;3313;Karanganyar;5;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;33;Jawa Tengah;3314;Sragen;10;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
