kode_prov;nama_prov;kode_kab;nama_kab;kode_kec;nama_kec;kode_desa;nama_desa
91;PAPUA;9111;KAB. KEEROM;911108;Arso Barat;9111082002;Sanggaria
91;PAPUA;9111;KAB. KEEROM;911108;Arso Barat;9111082004;Warbo
91;PAPUA;9111;KAB. KEEROM;911108;Arso Barat;9111082005;Yammua
91;PAPUA;9111;KAB. KEEROM;911108;Arso Barat;9111082003;Yatu Raharja
91;PAPUA;9111;KAB. KEEROM;911108;Arso Barat;9111082008;Yowong
91;PAPUA;9111;KAB. KEEROM;911106;Arso Timur;9111062013;Amyu
91;PAPUA;9111;KAB. KEEROM;911106;Arso Timur;9111062008;Kibay
91;PAPUA;9111;KAB. KEEROM;911106;Arso Timur;9111062014;Kikere
91;PAPUA;9111;KAB. KEEROM;911106;Arso Timur;9111062006;Kriku
91;PAPUA;9111;KAB. KEEROM;911106;Arso Timur;9111062015;Petewi
91;PAPUA;9111;KAB. KEEROM;911106;Arso Timur;9111062009;Sangke
91;PAPUA;9111;KAB. KEEROM;911106;Arso Timur;9111062007;Skofro
91;PAPUA;9111;KAB. KEEROM;911106;Arso Timur;9111062011;Suskun
91;PAPUA;9111;KAB. KEEROM;911106;Arso Timur;9111062005;Yetti
91;PAPUA;9111;KAB. KEEROM;911111;Kaisenar;9111112001;Kaisenar
91;PAPUA;9111;KAB. KEEROM;911111;Kaisenar;9111112002;Kiambra
91;PAPUA;9111;KAB. KEEROM;911111;Kaisenar;9111112003;Liket
91;PAPUA;9111;KAB. KEEROM;911111;Kaisenar;9111112004;Onam
91;PAPUA;9111;KAB. KEEROM;911111;Kaisenar;9111112005;Tefanma Satu
91;PAPUA;9111;KAB. KEEROM;911109;Mannem;9111092004;Pyawi
91;PAPUA;9111;KAB. KEEROM;911109;Mannem;9111092005;Sawyatami
91;PAPUA;9111;KAB. KEEROM;911109;Mannem;9111092007;Uskwar
91;PAPUA;9111;KAB. KEEROM;911109;Mannem;9111092006;Wambes
91;PAPUA;9111;KAB. KEEROM;911109;Mannem;9111092002;Wembi
91;PAPUA;9111;KAB. KEEROM;911109;Mannem;9111092003;Wonorejo
91;PAPUA;9111;KAB. KEEROM;911109;Mannem;9111092001;Yamara
91;PAPUA;9111;KAB. KEEROM;911103;Senggi;9111032001;Molof
91;PAPUA;9111;KAB. KEEROM;911103;Senggi;9111032010;Namla
91;PAPUA;9111;KAB. KEEROM;911103;Senggi;9111032002;Senggi
91;PAPUA;9111;KAB. KEEROM;911103;Senggi;9111032005;Usku
91;PAPUA;9111;KAB. KEEROM;911103;Senggi;9111032011;Waley
91;PAPUA;9111;KAB. KEEROM;911103;Senggi;9111032003;Warlef
91;PAPUA;9111;KAB. KEEROM;911103;Senggi;9111032006;Woslay
91;PAPUA;9111;KAB. KEEROM;911105;Skanto;9111052012;Alang-alang Raya
91;PAPUA;9111;KAB. KEEROM;911105;Skanto;9111052003;Arsopura
91;PAPUA;9111;KAB. KEEROM;911105;Skanto;9111052009;Gudang Garam
91;PAPUA;9111;KAB. KEEROM;911105;Skanto;9111052006;Intaimelyan
91;PAPUA;9111;KAB. KEEROM;911105;Skanto;9111052002;Jaifuri
91;PAPUA;9111;KAB. KEEROM;911105;Skanto;9111052005;Naramben
91;PAPUA;9111;KAB. KEEROM;911105;Skanto;9111052010;Saefen Empat Dua
91;PAPUA;9111;KAB. KEEROM;911105;Skanto;9111052001;Skanto
91;PAPUA;9111;KAB. KEEROM;911105;Skanto;9111052007;Traimelyan
91;PAPUA;9111;KAB. KEEROM;911105;Skanto;9111052011;Walma
91;PAPUA;9111;KAB. KEEROM;911105;Skanto;9111052004;Wiantre
91;PAPUA;9111;KAB. KEEROM;911105;Skanto;9111052008;Wulukubun
91;PAPUA;9111;KAB. KEEROM;911107;Towe;9111072005;Bias
91;PAPUA;9111;KAB. KEEROM;911107;Towe;9111072009;Jember
91;PAPUA;9111;KAB. KEEROM;911107;Towe;9111072007;Lules
91;PAPUA;9111;KAB. KEEROM;911107;Towe;9111072006;Milki
91;PAPUA;9111;KAB. KEEROM;911107;Towe;9111072010;Niliti
91;PAPUA;9111;KAB. KEEROM;911107;Towe;9111072011;Pris
91;PAPUA;9111;KAB. KEEROM;911107;Towe;9111072004;Tefalma
91;PAPUA;9111;KAB. KEEROM;911107;Towe;9111072003;Terfones
91;PAPUA;9111;KAB. KEEROM;911107;Towe;9111072002;Towe Atas
91;PAPUA;9111;KAB. KEEROM;911107;Towe;9111072001;Towe Hitam
91;PAPUA;9111;KAB. KEEROM;911101;Waris;9111012006;Ampas
91;PAPUA;9111;KAB. KEEROM;911101;Waris;9111012001;Banda
91;PAPUA;9111;KAB. KEEROM;911101;Waris;9111012007;Bompai
91;PAPUA;9111;KAB. KEEROM;911101;Waris;9111012003;Kalifam
91;PAPUA;9111;KAB. KEEROM;911101;Waris;9111012005;Kalimala
91;PAPUA;9111;KAB. KEEROM;911101;Waris;9111012002;Pund
91;PAPUA;9111;KAB. KEEROM;911101;Waris;9111012008;Sack
91;PAPUA;9111;KAB. KEEROM;911101;Waris;9111012004;Yuwainda
91;PAPUA;9111;KAB. KEEROM;911104;Web;9111042001;Dubu
91;PAPUA;9111;KAB. KEEROM;911104;Web;9111042005;Embi
91;PAPUA;9111;KAB. KEEROM;911104;Web;9111042003;Semografi
91;PAPUA;9111;KAB. KEEROM;911104;Web;9111042017;Tatakra
91;PAPUA;9111;KAB. KEEROM;911104;Web;9111042002;Umuraf
91;PAPUA;9111;KAB. KEEROM;911104;Web;9111042015;Yamraf Dua
91;PAPUA;9111;KAB. KEEROM;911110;Yaffi;9111102007;Akarinda
91;PAPUA;9111;KAB. KEEROM;911110;Yaffi;9111102003;Amgotro
91;PAPUA;9111;KAB. KEEROM;911110;Yaffi;9111102006;Fafenumbu
91;PAPUA;9111;KAB. KEEROM;911110;Yaffi;9111102004;Jifanggry
91;PAPUA;9111;KAB. KEEROM;911110;Yaffi;9111102005;Monggoafi
91;PAPUA;9111;KAB. KEEROM;911110;Yaffi;9111102001;Yabanda
91;PAPUA;9111;KAB. KEEROM;911110;Yaffi;9111102002;Yuruf
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910504;Angkaisera;9105042010;Aitiri
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910504;Angkaisera;9105042009;Kainui I
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910504;Angkaisera;9105042021;Kainui II
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910504;Angkaisera;9105042028;Mananayam
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910504;Angkaisera;9105042003;Menawi
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910504;Angkaisera;9105042016;Ransarnoni
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910504;Angkaisera;9105042015;Roipi
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910504;Angkaisera;9105042030;Roipi Dua
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910504;Angkaisera;9105042004;Wadapi
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910504;Angkaisera;9105042024;Wanampompi
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910504;Angkaisera;9105042011;Wawuti
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910515;Anotaurei;9105151001;Anatorei
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910515;Anotaurei;9105152005;Famboaman
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910515;Anotaurei;9105152006;Kandowarira
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910515;Anotaurei;9105152001;Ketu Api
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910515;Anotaurei;9105152004;Mantembu
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910515;Anotaurei;9105152002;Mariaderi
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910515;Anotaurei;9105152007;Warari
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910515;Anotaurei;9105152003;Yapan
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910510;Kepulauan Ambai;9105102006;Adiwipi
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910510;Kepulauan Ambai;9105102016;Aiwaraggani
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910510;Kepulauan Ambai;9105102001;Ambai I
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910510;Kepulauan Ambai;9105102008;Ambai II
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910510;Kepulauan Ambai;9105102015;Bairei
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910510;Kepulauan Ambai;9105102010;Baisore
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910510;Kepulauan Ambai;9105102014;Imboriawa
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910510;Kepulauan Ambai;9105102004;Kawipi
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910510;Kepulauan Ambai;9105102009;Mambawi
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910510;Kepulauan Ambai;9105102019;Marawi
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910510;Kepulauan Ambai;9105102011;Rondepi
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910510;Kepulauan Ambai;9105102017;Toroa
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910510;Kepulauan Ambai;9105102005;Wamori
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910506;Kosiwo;9105062008;Ambaidiru
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910506;Kosiwo;9105062006;Ariepi
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910506;Kosiwo;9105062014;Ariepi Dua
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910506;Kosiwo;9105062002;Aromarea
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910506;Kosiwo;9105062001;Kamanap
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910506;Kosiwo;9105062004;Kanawa
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910506;Kosiwo;9105062009;Mambo
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910506;Kosiwo;9105062010;Manainin
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910506;Kosiwo;9105062003;Maria Rotu
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910506;Kosiwo;9105062011;Numaman
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910506;Kosiwo;9105062015;Panduami
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910506;Kosiwo;9105062012;Ramangkurani
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910506;Kosiwo;9105062007;Sarawandori
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910506;Kosiwo;9105062013;Sarawandori Dua
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910506;Kosiwo;9105062005;Tatui
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910517;Nusawani;9105172005;Dorau
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910517;Nusawani;9105172004;Nuniandei
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910517;Nusawani;9105172003;Perea
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910517;Nusawani;9105172001;Saweru
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910517;Nusawani;9105172002;Umani
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910505;Poom;9105052015;Humbe Awai
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910505;Poom;9105052007;Mokiroan
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910505;Poom;9105052016;Nurawi
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910505;Poom;9105052001;Poom I
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910505;Poom;9105052006;Poom II
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910505;Poom;9105052011;Rarisi
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910505;Poom;9105052003;Serewen
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910505;Poom;9105052012;Warioi
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910513;Pulau Kurudu;9105132003;Andersaria
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910513;Pulau Kurudu;9105132002;Doreianmini
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910513;Pulau Kurudu;9105132001;Kaipuri
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910513;Pulau Kurudu;9105132005;Kirimbri
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910513;Pulau Kurudu;9105132004;Kurudu
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910513;Pulau Kurudu;9105132008;Mansesi
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910513;Pulau Kurudu;9105132006;Manusundu
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910513;Pulau Kurudu;9105132007;Mnukwar
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910514;Pulau Yerui;9105142004;Ausem
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910514;Pulau Yerui;9105142002;Jeniari
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910514;Pulau Yerui;9105142001;Miosnum
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910514;Pulau Yerui;9105142003;Umpeki
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910514;Pulau Yerui;9105142005;Yeituarau
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910508;Raimbawi;9105082011;Aisau
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910508;Raimbawi;9105082008;Barawai
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910508;Raimbawi;9105082010;Kororompui
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910508;Raimbawi;9105082013;Sawendui
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910508;Raimbawi;9105082012;Sewenui
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910508;Raimbawi;9105082001;Waindu
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910508;Raimbawi;9105082009;Woda
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910509;Teluk Ampimoi;9105092003;Ampimoi
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910509;Teluk Ampimoi;9105092010;Arareni
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910509;Teluk Ampimoi;9105092005;Ayari
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910509;Teluk Ampimoi;9105092009;Bareraif
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910509;Teluk Ampimoi;9105092006;Koroapi
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910509;Teluk Ampimoi;9105092001;Randawaya
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910509;Teluk Ampimoi;9105092011;Siromi
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910509;Teluk Ampimoi;9105092008;Tarei
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910509;Teluk Ampimoi;9105092007;Wabuayar
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910509;Teluk Ampimoi;9105092004;Waita
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910509;Teluk Ampimoi;9105092002;Warironi
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910512;Windesi;9105122009;Aryobu
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910512;Windesi;9105122005;Asai
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910512;Windesi;9105122001;Kaonda
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910512;Windesi;9105122004;Karawi
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910512;Windesi;9105122003;Munggui
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910512;Windesi;9105122006;Rosbori
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910512;Windesi;9105122008;Saruman
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910512;Windesi;9105122007;Waisani
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910512;Windesi;9105122002;Windesi
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910511;Wonawa;9105112003;Aibondeni
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910511;Wonawa;9105112011;Awado
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910511;Wonawa;9105112005;Dumani
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910511;Wonawa;9105112008;Haihorei
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910511;Wonawa;9105112010;Jaimaria
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910511;Wonawa;9105112004;Kanaki
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910511;Wonawa;9105112007;Karemoni
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910511;Wonawa;9105112009;Rembai
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910511;Wonawa;9105112002;Woinap
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910511;Wonawa;9105112001;Wooi
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910502;Yapen Barat;9105021003;Ansus
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910502;Yapen Barat;9105022015;Inowa
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910502;Yapen Barat;9105022007;Kairawi
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910502;Yapen Barat;9105022016;Maniri
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910502;Yapen Barat;9105022019;Marau
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910502;Yapen Barat;9105022023;Narei
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910502;Yapen Barat;9105022008;Natabui
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910502;Yapen Barat;9105022017;Nuiwiora
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910502;Yapen Barat;9105022004;Papuama
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910502;Yapen Barat;9105022013;Sasawa
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910502;Yapen Barat;9105022020;Toweta
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910502;Yapen Barat;9105022010;Warabori
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910502;Yapen Barat;9105022002;Webi
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910502;Yapen Barat;9105022012;Wimoni
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910502;Yapen Barat;9105022021;Woiwani
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910502;Yapen Barat;9105022022;Yarori
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910502;Yapen Barat;9105022018;Yenusi Marau
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910501;Yapen Selatan;9105012015;Banawa
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910501;Yapen Selatan;9105012026;Barawaikap
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910501;Yapen Selatan;9105012027;Bawai
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910501;Yapen Selatan;9105012024;Imandoa
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910501;Yapen Selatan;9105012023;Manaini
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910501;Yapen Selatan;9105012028;Nundawipi
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910501;Yapen Selatan;9105012019;Pasir Hitam
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910501;Yapen Selatan;9105012020;Pasir Putih
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910501;Yapen Selatan;9105011006;Serui Jaya
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910501;Yapen Selatan;9105011005;Serui Kota
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910501;Yapen Selatan;9105012014;Serui Laut
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910501;Yapen Selatan;9105011004;Tarau
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910501;Yapen Selatan;9105012017;Turu
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910503;Yapen Timur;9105032024;Awunawai
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910503;Yapen Timur;9105032005;Dawai
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910503;Yapen Timur;9105032036;Duai
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910503;Yapen Timur;9105032004;Korombobi
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910503;Yapen Timur;9105032025;Mareruni
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910503;Yapen Timur;9105032014;Nunsembai
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910503;Yapen Timur;9105032015;Nunsiari
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910503;Yapen Timur;9105032037;Sere Sere
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910503;Yapen Timur;9105032010;Wabo
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910503;Yapen Timur;9105032031;Wabompi
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910503;Yapen Timur;9105032023;Woinsupi
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910507;Yapen Utara;9105072010;Doreimanona
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910507;Yapen Utara;9105072006;Kiriyou
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910507;Yapen Utara;9105072009;Roswari
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910507;Yapen Utara;9105072003;Sambrawai
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910507;Yapen Utara;9105072007;Soromasen
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910507;Yapen Utara;9105072001;Tindaret
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910507;Yapen Utara;9105072002;Yobi
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910516;Yawakukat;9105162006;Borai
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910516;Yawakukat;9105162007;Kabuaena
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910516;Yawakukat;9105162001;Kontinuai
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910516;Yawakukat;9105162004;Rambai
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910516;Yawakukat;9105162003;Sanayoka
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910516;Yawakukat;9105162002;Woniwon
91;PAPUA;9105;KAB. KEPULAUAN YAPEN;910516;Yawakukat;9105162005;Yafanani
91;PAPUA;9120;KAB. MAMBERAMO RAYA;912007;Benuki;9120072008;Baitanisa
91;PAPUA;9120;KAB. MAMBERAMO RAYA;912007;Benuki;9120072002;Dadat
91;PAPUA;9120;KAB. MAMBERAMO RAYA;912007;Benuki;9120072007;Gesa Baru
91;PAPUA;9120;KAB. MAMBERAMO RAYA;912007;Benuki;9120072001;Kamai
91;PAPUA;9120;KAB. MAMBERAMO RAYA;912007;Benuki;9120072003;Kerema
91;PAPUA;9120;KAB. MAMBERAMO RAYA;912007;Benuki;9120072004;Taya
91;PAPUA;9120;KAB. MAMBERAMO RAYA;912007;Benuki;9120072005;Teuw
91;PAPUA;9120;KAB. MAMBERAMO RAYA;912007;Benuki;9120072006;Watiaro
91;PAPUA;9120;KAB. MAMBERAMO RAYA;912005;Mamberamo Hilir;9120052003;Bagusa
91;PAPUA;9120;KAB. MAMBERAMO RAYA;912005;Mamberamo Hilir;9120052001;Baudi
91;PAPUA;9120;KAB. MAMBERAMO RAYA;912005;Mamberamo Hilir;9120052004;Kapeso
91;PAPUA;9120;KAB. MAMBERAMO RAYA;912005;Mamberamo Hilir;9120052005;Suaseso
91;PAPUA;9120;KAB. MAMBERAMO RAYA;912005;Mamberamo Hilir;9120052002;Trimuris
91;PAPUA;9120;KAB. MAMBERAMO RAYA;912005;Mamberamo Hilir;9120052006;Warembori
91;PAPUA;9120;KAB. MAMBERAMO RAYA;912005;Mamberamo Hilir;9120052007;Yoke
91;PAPUA;9120;KAB. MAMBERAMO RAYA;912002;Mamberamo Hulu;9120022001;Dabra
91;PAPUA;9120;KAB. MAMBERAMO RAYA;912002;Mamberamo Hulu;9120022006;Dou
91;PAPUA;9120;KAB. MAMBERAMO RAYA;912002;Mamberamo Hulu;9120022008;Fokri
91;PAPUA;9120;KAB. MAMBERAMO RAYA;912002;Mamberamo Hulu;9120022003;Fuao
91;PAPUA;9120;KAB. MAMBERAMO RAYA;912002;Mamberamo Hulu;9120022016;Haya
91;PAPUA;9120;KAB. MAMBERAMO RAYA;912002;Mamberamo Hulu;9120022004;Papasena I
91;PAPUA;9120;KAB. MAMBERAMO RAYA;912002;Mamberamo Hulu;9120022005;Papasena II
91;PAPUA;9120;KAB. MAMBERAMO RAYA;912002;Mamberamo Hulu;9120022002;Taiyeve
91;PAPUA;9120;KAB. MAMBERAMO RAYA;912001;Mamberamo Tengah;9120012002;Anggreso
91;PAPUA;9120;KAB. MAMBERAMO RAYA;912001;Mamberamo Tengah;9120012010;Babija
91;PAPUA;9120;KAB. MAMBERAMO RAYA;912001;Mamberamo Tengah;9120012001;Burmeso
91;PAPUA;9120;KAB. MAMBERAMO RAYA;912001;Mamberamo Tengah;9120012006;Danau Bira
91;PAPUA;9120;KAB. MAMBERAMO RAYA;912001;Mamberamo Tengah;9120012003;Kasonaweja
91;PAPUA;9120;KAB. MAMBERAMO RAYA;912001;Mamberamo Tengah;9120012008;Kwerba
91;PAPUA;9120;KAB. MAMBERAMO RAYA;912001;Mamberamo Tengah;9120012011;Marina Valen
91;PAPUA;9120;KAB. MAMBERAMO RAYA;912001;Mamberamo Tengah;9120012004;Metaweja
91;PAPUA;9120;KAB. MAMBERAMO RAYA;912001;Mamberamo Tengah;9120012007;Muru Mare
91;PAPUA;9120;KAB. MAMBERAMO RAYA;912001;Mamberamo Tengah;9120012005;Namunaweja
91;PAPUA;9120;KAB. MAMBERAMO RAYA;912001;Mamberamo Tengah;9120012009;Sasakwesar
91;PAPUA;9120;KAB. MAMBERAMO RAYA;912004;Mamberamo Tengah Timur;9120042004;Biri
91;PAPUA;9120;KAB. MAMBERAMO RAYA;912004;Mamberamo Tengah Timur;9120042006;Eri
91;PAPUA;9120;KAB. MAMBERAMO RAYA;912004;Mamberamo Tengah Timur;9120042001;Kustra
91;PAPUA;9120;KAB. MAMBERAMO RAYA;912004;Mamberamo Tengah Timur;9120042002;Noyadi
91;PAPUA;9120;KAB. MAMBERAMO RAYA;912004;Mamberamo Tengah Timur;9120042003;Obogoi
91;PAPUA;9120;KAB. MAMBERAMO RAYA;912004;Mamberamo Tengah Timur;9120042007;Towao
91;PAPUA;9120;KAB. MAMBERAMO RAYA;912004;Mamberamo Tengah Timur;9120042005;Wakeyadi
91;PAPUA;9120;KAB. MAMBERAMO RAYA;912003;Rufaer;9120032003;Bareri
91;PAPUA;9120;KAB. MAMBERAMO RAYA;912003;Rufaer;9120032001;Fona
91;PAPUA;9120;KAB. MAMBERAMO RAYA;912003;Rufaer;9120032006;Kai
91;PAPUA;9120;KAB. MAMBERAMO RAYA;912003;Rufaer;9120032004;Sikari
91;PAPUA;9120;KAB. MAMBERAMO RAYA;912003;Rufaer;9120032005;Taria
91;PAPUA;9120;KAB. MAMBERAMO RAYA;912003;Rufaer;9120032002;Tayai
91;PAPUA;9120;KAB. MAMBERAMO RAYA;912008;Sawai;9120082006;Anasi
91;PAPUA;9120;KAB. MAMBERAMO RAYA;912008;Sawai;9120082003;Bonoi
